ID,Total Rarity Score,Rarity,Background,Rarity,Back Accessory,Rarity,Body,Rarity,Clothes,Rarity,Mouth,Rarity,Eyes,Rarity,Wield,Rarity,Accessory,Rarity,Head,Rarity,Earring,Rarity
00646,240.9943748,191,Watermelon,31.9047619,Red Katana,25.76923077,Orange,8.701298701,Negan Jacket,41.875,Gold Tooth,14.25531915,Assassin Green,11.3559322,Cocktail,22.33333333,Red Energy,17.63157895,Santa Hat,31.9047619,Off White Tag,35.26315789
00647,242.4229965,181,Skyism,35.26315789,Red Parrot,18.10810811,Brown,11.3559322,Black ERGoat Shirt,14.25531915,Missing Tooth,9.054054054,Shoujo,39.41176471,Spiked Bat,16.75,Bronze Medal,44.66666667,Dark Ronin Hat,30.45454545,Disco Ball,23.10344828
00648,185.7072938,486,Score Line,30.45454545,Red Katana,25.76923077,Green,14.56521739,Black ERGoat Shirt,14.25531915,Screaming,10.15151515,Crazy Blue,9.305555556,Katana,13.4,Blue Energy,18.10810811,Ram Horns,23.92857143,Snowman,25.76923077
00649,238.8234903,198,Psycho,41.875,None,1.942028986,Yellow,10,Orange Hawaiian Shirt,74.44444444,Pierced Tongue,15.95238095,Angry Red,11.3559322,Spiked Bat,16.75,Gold Chain Necklace,14.88888889,Blue Flame,26.8,Ruby Stud,24.81481481
00650,160.1097127,612,Clover Field,31.9047619,None,1.942028986,Red,11.55172414,Ripped Suit,15.58139535,Missing Tooth,9.054054054,Assassin Gray,13.1372549,Red Wine,17.17948718,Face Cuts,26.8,Orange Afro,29.13043478,None,3.828571429
00651,171.7595128,549,Crime Scene,29.13043478,None,1.942028986,Yellow,10,Negan Jacket,41.875,Missing Tooth,9.054054054,Calm Teal,8.815789474,Spiked Bat,16.75,Silver Chain Necklace,10.80645161,Afro,29.13043478,Ergo Chain,14.25531915
00652,164.805914,585,Seattle Proper,39.41176471,None,1.942028986,Yellow,10,Lab Coat No1,20.9375,Grin,8.58974359,Crazy Blue,9.305555556,Tie Dye Wine,14.25531915,Gold Chain Necklace,14.88888889,Red Beanie,19.70588235,Snowman,25.76923077
00653,221.2840251,278,Watermelon,31.9047619,Bow and Arrows,39.41176471,Pink,10,Ronin White,33.5,Gritted Teeth,8.933333333,Angry Purple,10.15151515,Cocktail,22.33333333,Green Energy,14.88888889,Dark Ronin Hat,30.45454545,Silver Hoop,19.70588235
00654,162.491332,599,Sacre Bleu,29.13043478,None,1.942028986,Gray,8.58974359,Black ERGoat Shirt,14.25531915,Screaming,10.15151515,Angry Purple,10.15151515,Tie Dye Wine,14.25531915,Gray Collar,16.34146341,Flame,31.9047619,Snowman,25.76923077
00655,267.3467926,118,Psycho,41.875,Blue Parrot,37.22222222,Yellow,10,Blue Ninja Armor,47.85714286,Gold Tooth,14.25531915,Crazy Blue,9.305555556,Dragon Ball,37.22222222,Evil Face Tattoo,19.70588235,Blue Flame,26.8,Pentagram,23.10344828
00656,303.2754758,69,Airport Night,134,Bag of Toys,39.41176471,Green,14.56521739,Black ERGoat Shirt,14.25531915,Pierced Tongue,15.95238095,Stoned,13.1372549,Tie Dye Wine,14.25531915,Gold Chain Necklace,14.88888889,Horns,23.10344828,Silver Hoop,19.70588235
00657,215.91026,308,Movie Foam,35.26315789,Monkey Tail,30.45454545,Blue,9.436619718,Drug Rug No1,55.83333333,Pierced Tongue,15.95238095,Crazy Yellow,10.15151515,White Wine,13.67346939,Reading Glasses,13.4,Blue Afro,27.91666667,None,3.828571429
00658,214.1778928,315,Best Friend,39.41176471,None,1.942028986,Yellow,10,Black Suit,14.56521739,Flopped,11.96428571,Kawaii,47.85714286,Cupcake,25.76923077,Face Cuts,26.8,Headband,21.61290323,Ergo Chain,14.25531915
00659,235.3788286,213,Forever Sunshine,27.91666667,None,1.942028986,Orange,8.701298701,White ERGoat Shirt,19.70588235,Grin,8.58974359,Angry Purple,10.15151515,Wolverine,12.40740741,Mustache,27.91666667,Dark Santa Hat,95.71428571,Spikes,22.33333333
00660,226.0914946,246,Lilac,33.5,None,1.942028986,Orange,8.701298701,Pink Suit,26.8,Gold Tooth,14.25531915,Stoned,13.1372549,Christmas Mug,15.95238095,Rudolph,74.44444444,Horns,23.10344828,Ergo Chain,14.25531915
00661,190.6521865,450,Psycho,41.875,Red Parrot,18.10810811,Red,11.55172414,Holiday ERGoat Shirt,31.9047619,Grin,8.58974359,Crazy Blue,9.305555556,Christmas Mug,15.95238095,Reading Glasses,13.4,Purple Beanie,17.63157895,Spikes,22.33333333
00662,181.9858285,512,Sacre Bleu,29.13043478,Monkey Tail,30.45454545,Green,14.56521739,White Suit,16.34146341,Gold Tooth,14.25531915,Assassin Green,11.3559322,Flame,22.33333333,Blue Energy,18.10810811,Headband,21.61290323,None,3.828571429
00663,197.4406162,404,Cloud Light,55.83333333,Angel Wings,14.47826087,Brown,11.3559322,Ronin Black,16.34146341,Grin,8.58974359,Stoned,13.1372549,Trident,19.14285714,Silver Chain Necklace,10.80645161,Pink Neon Horns,33.5,Ergo Chain,14.25531915
00664,236.8039658,207,Seattle Proper,39.41176471,Bag of Toys,39.41176471,Green,14.56521739,Tat Blasted,35.26315789,Pierced Tongue,15.95238095,Stoned,13.1372549,Red Wine,17.17948718,Gray Collar,16.34146341,Ram Horns,23.92857143,Hanafudu No2,21.61290323
00665,174.4660135,542,Score Line,30.45454545,None,1.942028986,Yellow,10,Black Suit,14.56521739,Grin,8.58974359,Crazy Yellow,10.15151515,Spirit Gun,22.33333333,Face Cuts,26.8,Ronin Hat,24.81481481,Ruby Stud,24.81481481
00666,222.3535801,272,Summer,35.26315789,Red Parrot,18.10810811,Blue,9.436619718,Santa Sweater,74.44444444,Screaming,10.15151515,Calm Purple,6.633663366,Spiked Bat,16.75,3D Glasses No2,20.9375,Blue Flame,26.8,None,3.828571429
00667,336.1616699,39,Mustard,31.9047619,Nine Tales,51.53846154,Teal,8.815789474,Joker Suit,27.91666667,Tongue Tied,14.88888889,Ergo,111.6666667,Katana,13.4,Reading Glasses,13.4,Orange Afro,29.13043478,Hanafudu No1,33.5
00668,210.537879,330,Skyism,35.26315789,None,1.942028986,Green,14.56521739,Holiday ERGoat Shirt,31.9047619,Gritted Teeth,8.933333333,Super,41.875,Katana,13.4,Red Collar,12.64150943,Santa Hat,31.9047619,Safety Pin,18.10810811
00669,193.9963221,431,Monochrome,27.91666667,None,1.942028986,Brown,11.3559322,Drug Rug No1,55.83333333,Smirk,11.16666667,Crazy Yellow,10.15151515,Snowball,20.3030303,Silver Chain Necklace,10.80645161,Ronin Hat,24.81481481,Silver Hoop,19.70588235
00670,267.5993802,117,Pinot Noir Film,31.9047619,Buster Sword,74.44444444,Orange,8.701298701,Joker Suit,27.91666667,Missing Tooth,9.054054054,Angry Red,11.3559322,Flame,22.33333333,Green Energy,14.88888889,Pink Neon Horns,33.5,Hanafudu No1,33.5
00671,187.1551171,478,Forever Sunshine,27.91666667,Devil Tail,37.22222222,Yellow,10,Holiday Suit,23.92857143,Sharp,9.178082192,Assassin Gray,13.1372549,Wolverine,12.40740741,Red Energy,17.63157895,Flame,31.9047619,None,3.828571429
00672,218.5237715,294,Dark Pit,55.83333333,None,1.942028986,Teal,8.815789474,Negan Jacket,41.875,Gold Tooth,14.25531915,Angry Red,11.3559322,Snowball,20.3030303,Reading Glasses,13.4,Headband,21.61290323,Snow Globe,29.13043478
00673,179.7910952,521,Inverse Day,35.26315789,None,1.942028986,Yellow,10,Negan Jacket,41.875,Missing Tooth,9.054054054,Crazy Yellow,10.15151515,Flame,22.33333333,Gold Chain Necklace,14.88888889,Snowy Tophat,30.45454545,None,3.828571429
00674,147.4629212,655,Watermelon,31.9047619,None,1.942028986,Yellow,10,Black ERGoat Shirt,14.25531915,Gritted Teeth,8.933333333,Calm Teal,8.815789474,Basketball,30.45454545,Reading Glasses,13.4,Ram Horns,23.92857143,None,3.828571429
00675,163.8840364,591,Pinot Noir Film,31.9047619,None,1.942028986,Red,11.55172414,Lab Coat No2,22.33333333,Smirk,11.16666667,Crazy Yellow,10.15151515,Coconut,20.9375,3D Glasses No2,20.9375,Orange Afro,29.13043478,None,3.828571429
00676,196.617238,413,Skyism,35.26315789,None,1.942028986,Orange,8.701298701,Pink Suit,26.8,Smirk,11.16666667,Shoujo,39.41176471,White Wine,13.67346939,Face Cuts,26.8,Purple Beanie,17.63157895,Diamond Stud,15.22727273
00677,216.8269379,304,Gum,60.90909091,Red Parrot,18.10810811,Brown,11.3559322,Lab Coat No2,22.33333333,Gold Tooth,14.25531915,Stoned,13.1372549,Christmas Mug,15.95238095,Red Energy,17.63157895,Dark Horns,27.91666667,Diamond Stud,15.22727273
00678,161.7780988,602,Cheap Red,29.13043478,None,1.942028986,Red,11.55172414,Holiday ERGoat Shirt,31.9047619,Grin,8.58974359,Calm Teal,8.815789474,Tie Dye Wine,14.25531915,Nose Scar,12.18181818,Green Beanie,20.3030303,Disco Ball,23.10344828
00679,190.1013662,457,Sacre Bleu,29.13043478,Bag of Toys,39.41176471,Pink,10,Holiday ERGoat Shirt,31.9047619,Screaming,10.15151515,Crazy Yellow,10.15151515,Necronomicon,21.61290323,Silver Chain Necklace,10.80645161,Green Neon Horns,23.10344828,None,3.828571429
00680,190.5057477,452,Water Hole,37.22222222,Green Parrot,21.5,Gray,8.58974359,Black Suit,14.56521739,Flopped,11.96428571,Assassin Green,11.3559322,Wolverine,12.40740741,Red Energy,17.63157895,Snowy Tophat,30.45454545,Ruby Stud,24.81481481
00681,146.5453325,658,Skyism,35.26315789,Red Katana,25.76923077,Gray,8.58974359,Black ERGoat Shirt,14.25531915,Sharp,9.178082192,Calm Teal,8.815789474,Wolverine,12.40740741,Silver Chain Necklace,10.80645161,Purple Beanie,17.63157895,None,3.828571429
00682,153.3782035,638,Rojo,30.45454545,None,1.942028986,Orange,8.701298701,Lab Coat No2,22.33333333,Pierced Tongue,15.95238095,Crazy Blue,9.305555556,Christmas Mug,15.95238095,Blue Energy,18.10810811,Blue Flame,26.8,None,3.828571429
00683,169.204335,563,Watermelon Stripe,37.22222222,None,1.942028986,Gray,8.58974359,Black ERGoat Shirt,14.25531915,Gold Tooth,14.25531915,Calm Teal,8.815789474,Red Wine,17.17948718,Blue Energy,18.10810811,Orange Afro,29.13043478,Silver Hoop,19.70588235
00684,235.8201735,212,Inverse Day,35.26315789,None,1.942028986,Red,11.55172414,Dark Santa,83.75,Grin,8.58974359,Assassin Gray,13.1372549,Christmas Mug,15.95238095,Reading Glasses,13.4,Rambo,23.10344828,Snow Globe,29.13043478
00685,236.3826228,208,Watermelon Stripe,37.22222222,Bow and Arrows,39.41176471,Purple,10.30769231,Joker Suit,27.91666667,Grin,8.58974359,Angry Purple,10.15151515,Katana,13.4,Bronze Medal,44.66666667,Cowboy Hat,21.61290323,Pentagram,23.10344828
00686,175.8216637,534,Best Friend,39.41176471,Red Katana,25.76923077,Blue,9.436619718,Ronin Black,16.34146341,Missing Tooth,9.054054054,Crazy Blue,9.305555556,Tie Dye Wine,14.25531915,Gold Chain Necklace,14.88888889,Rambo,23.10344828,Ergo Chain,14.25531915
00687,176.3786628,531,Lilac,33.5,None,1.942028986,Orange,8.701298701,Pink Suit,26.8,Smirk,11.16666667,Crazy Blue,9.305555556,Red Wine,17.17948718,Gold Chain Necklace,14.88888889,Purple Beanie,17.63157895,Rainbow Disco Ball,35.26315789
00688,188.7477041,472,Rojo,30.45454545,None,1.942028986,Red,11.55172414,Santa,51.53846154,Screaming,10.15151515,Crazy Yellow,10.15151515,Flame,22.33333333,Gray Collar,16.34146341,Dark Ronin Hat,30.45454545,None,3.828571429
00689,232.7566604,223,Forever Sunshine,27.91666667,Shoulder Angel,47.85714286,Brown,11.3559322,Joker Suit,27.91666667,Gritted Teeth,8.933333333,Calm Purple,6.633663366,Flame,22.33333333,3D Glasses No1,29.13043478,Pink Neon Horns,33.5,Gold Hoop,17.17948718
00690,154.3327915,633,Lilac,33.5,None,1.942028986,Brown,11.3559322,Ronin Black,16.34146341,Snake,14.25531915,Crazy Blue,9.305555556,White Wine,13.67346939,Green Energy,14.88888889,Ronin Hat,24.81481481,Ergo Chain,14.25531915
00691,242.2380631,184,Mustard,31.9047619,None,1.942028986,Red,11.55172414,Dark Santa,83.75,Sharp,9.178082192,Crazy Blue,9.305555556,Cupcake,25.76923077,Face Cuts,26.8,Ram Horns,23.92857143,Safety Pin,18.10810811
00692,185.6932418,487,Crime Scene,29.13043478,Devil Tail,37.22222222,Pink,10,Black ERGoat Shirt,14.25531915,Gritted Teeth,8.933333333,Angry Purple,10.15151515,Cocktail,22.33333333,Evil Face Tattoo,19.70588235,Red Beanie,19.70588235,Ergo Chain,14.25531915
00693,174.4742396,541,Sunshine,31.9047619,None,1.942028986,Blue,9.436619718,Ripped Suit,15.58139535,Smirk,11.16666667,Assassin Green,11.3559322,Cigarette,15.95238095,Evil Face Tattoo,19.70588235,Ram Horns,23.92857143,Hanafudu No1,33.5
00694,195.5340369,418,Monochrome,27.91666667,None,1.942028986,Pink,10,Purple Hawaiian Shirt,41.875,Flopped,11.96428571,Stoned,13.1372549,Katana,13.4,Mustache,27.91666667,Headband,21.61290323,Sapphire Stud,25.76923077
00695,206.2398519,352,Watermelon,31.9047619,None,1.942028986,Brown,11.3559322,Holiday Suit,23.92857143,Snake,14.25531915,Stoned,13.1372549,Dragon Ball,37.22222222,Evil Face Tattoo,19.70588235,Dark Ronin Hat,30.45454545,Spikes,22.33333333
00696,169.3613425,562,Skinny Dip,22.33333333,None,1.942028986,Orange,8.701298701,Baphomet,21.61290323,Gritted Teeth,8.933333333,Angry Red,11.3559322,Necronomicon,21.61290323,Silver Chain Necklace,10.80645161,Blue Flame,26.8,Rainbow Disco Ball,35.26315789
00697,242.489601,180,Hazy Eve,44.66666667,None,1.942028986,Blue,9.436619718,Bulls Jersey,51.53846154,Flopped,11.96428571,Assassin Gray,13.1372549,Basketball,30.45454545,Nose Scar,12.18181818,Santa Hat,31.9047619,Off White Tag,35.26315789
00698,195.5245881,419,Forever Sunshine,27.91666667,None,1.942028986,Pink,10,Negan Jacket,41.875,Flopped,11.96428571,Assassin Gray,13.1372549,Tie Dye Wine,14.25531915,Face Cuts,26.8,Dark Ronin Hat,30.45454545,Gold Hoop,17.17948718
00699,254.4842512,142,Inverse Day,35.26315789,None,1.942028986,Orange,8.701298701,Lab Coat No1,20.9375,Flopped,11.96428571,Crazy Yellow,10.15151515,Cupcake,25.76923077,3D Glasses No2,20.9375,Halo,95.71428571,Disco Ball,23.10344828
00700,157.157148,623,Crime Scene,29.13043478,None,1.942028986,Yellow,10,Black ERGoat Shirt,14.25531915,Screaming,10.15151515,Crazy Blue,9.305555556,Christmas Mug,15.95238095,Nose Scar,12.18181818,Flame,31.9047619,Spikes,22.33333333
00701,192.3846616,439,Lilac,33.5,None,1.942028986,Yellow,10,Blue Ninja Armor,47.85714286,Grin,8.58974359,Crazy Yellow,10.15151515,White Wine,13.67346939,Blue Energy,18.10810811,Royal Guard Hat,30.45454545,Safety Pin,18.10810811
00702,161.3109261,605,Skinny Dip,22.33333333,None,1.942028986,Purple,10.30769231,Ronin White,33.5,Sharp,9.178082192,Angry Red,11.3559322,Cupcake,25.76923077,Red Collar,12.64150943,Snowy Tophat,30.45454545,None,3.828571429
00703,355.3494172,32,Hex Orange,74.44444444,None,1.942028986,Green,14.56521739,Saiyan Armor,134,Sharp,9.178082192,Crazy Blue,9.305555556,Coconut,20.9375,Green Scouter,44.66666667,Afro,29.13043478,Gold Hoop,17.17948718
00704,200.5435903,389,Bloodshot,35.26315789,Bow and Arrows,39.41176471,Orange,8.701298701,Pink Suit,26.8,Gritted Teeth,8.933333333,Crazy Yellow,10.15151515,Wolverine,12.40740741,Reading Glasses,13.4,Red Beanie,19.70588235,Sapphire Stud,25.76923077
00705,398.0518352,23,Summer,35.26315789,None,1.942028986,Teal,8.815789474,Santa,51.53846154,Snake,14.25531915,Crazy Yellow,10.15151515,Candy Cane,51.53846154,Mustache,27.91666667,Afro Samurai,167.5,Snow Globe,29.13043478
00706,228.4318195,241,Crime Scene,29.13043478,Green Parrot,21.5,Orange,8.701298701,Black ERGoat Shirt,14.25531915,Missing Tooth,9.054054054,Assassin Green,11.3559322,Spiked Bat,16.75,Rudolph,74.44444444,Xmas Lights,39.41176471,None,3.828571429
00707,235.8898809,211,Dark Pit,55.83333333,Devil Tail,37.22222222,Teal,8.815789474,White ERGoat Shirt,19.70588235,Snake,14.25531915,Crazy Yellow,10.15151515,Dragon Ball,37.22222222,Red Collar,12.64150943,Ronin Hat,24.81481481,Diamond Stud,15.22727273
00708,304.0157029,67,Monochrome,27.91666667,Blue Parrot,37.22222222,Orange,8.701298701,Lab Coat No1,20.9375,Grin,8.58974359,Angry Red,11.3559322,Spirit Gun,22.33333333,3D Glasses No1,29.13043478,Super Blonde,134,None,3.828571429
00709,182.5917474,506,Hazy Eve,44.66666667,None,1.942028986,Orange,8.701298701,White ERGoat Shirt,19.70588235,Missing Tooth,9.054054054,Calm Purple,6.633663366,White Wine,13.67346939,3D Glasses No1,29.13043478,Santa Hat,31.9047619,Gold Hoop,17.17948718
00710,200.3787546,392,Gum,60.90909091,Angel Wings,14.47826087,Gray,8.58974359,Tat Blasted,35.26315789,Missing Tooth,9.054054054,Stoned,13.1372549,Wolverine,12.40740741,Silver Chain Necklace,10.80645161,Flame,31.9047619,None,3.828571429
00711,257.3863772,135,Opening Scene,74.44444444,Red Parrot,18.10810811,Pink,10,Purple Hawaiian Shirt,41.875,Pierced Tongue,15.95238095,Stoned,13.1372549,Necronomicon,21.61290323,3D Glasses No2,20.9375,Cowboy Hat,21.61290323,Silver Hoop,19.70588235
00712,241.3960221,189,Inverse Day,35.26315789,Demon Wings,51.53846154,Brown,11.3559322,Holiday Suit,23.92857143,Flopped,11.96428571,Assassin Gray,13.1372549,White Wine,13.67346939,Bronze Medal,44.66666667,Headband,21.61290323,Ergo Chain,14.25531915
00713,171.07953,551,Seattle Proper,39.41176471,Green Parrot,21.5,Teal,8.815789474,Lab Coat No1,20.9375,Screaming,10.15151515,Calm Teal,8.815789474,Spirit Gun,22.33333333,Nose Scar,12.18181818,Rambo,23.10344828,None,3.828571429
00714,271.4122321,107,Good Morning,111.6666667,None,1.942028986,Purple,10.30769231,Blue Ninja Armor,47.85714286,Gold Tooth,14.25531915,Angry Purple,10.15151515,Wolverine,12.40740741,Blue Energy,18.10810811,Green Neon Horns,23.10344828,Hanafudu No2,21.61290323
00715,223.0208463,264,Watermelon Stripe,37.22222222,None,1.942028986,Purple,10.30769231,Dark Santa,83.75,Flopped,11.96428571,Crazy Yellow,10.15151515,Christmas Mug,15.95238095,Reading Glasses,13.4,Green Neon Horns,23.10344828,Diamond Stud,15.22727273
00716,200.8383525,385,Rojo,30.45454545,Blue Parrot,37.22222222,Gray,8.58974359,Ripped Suit,15.58139535,Tongue Tied,14.88888889,Calm Purple,6.633663366,Basketball,30.45454545,Silver Chain Necklace,10.80645161,Green Neon Horns,23.10344828,Pentagram,23.10344828
00717,210.8202188,327,Monochrome,27.91666667,None,1.942028986,Gray,8.58974359,Santa,51.53846154,Tongue Tied,14.88888889,Assassin Gray,13.1372549,Coconut,20.9375,Red Energy,17.63157895,Flame,31.9047619,Spikes,22.33333333
00718,183.8381753,500,Clover Field,31.9047619,None,1.942028986,Yellow,10,Green Hawaiian Shirt,39.41176471,Smirk,11.16666667,Crazy Yellow,10.15151515,Spirit Gun,22.33333333,Green Energy,14.88888889,Red Beanie,19.70588235,Spikes,22.33333333
00719,154.1831889,634,Crime Scene,29.13043478,None,1.942028986,Blue,9.436619718,Tat Blasted,35.26315789,Missing Tooth,9.054054054,Crazy Blue,9.305555556,Coconut,20.9375,Nose Scar,12.18181818,Green Neon Horns,23.10344828,None,3.828571429
00720,293.3783173,81,Skyism,35.26315789,None,1.942028986,Red,11.55172414,Tat Blasted,35.26315789,Snake,14.25531915,Angry Red,11.3559322,Spiked Bat,16.75,Green Energy,14.88888889,Super Blonde,134,Safety Pin,18.10810811
00721,244.7353199,170,Cherry Blossom,95.71428571,Bow and Arrows,39.41176471,Teal,8.815789474,Ronin Black,16.34146341,Sharp,9.178082192,Assassin Gray,13.1372549,Katana,13.4,Blue Energy,18.10810811,Blue Flame,26.8,None,3.828571429
00722,201.0103107,384,Skyism,35.26315789,None,1.942028986,Gray,8.58974359,Holiday Suit,23.92857143,Flopped,11.96428571,Crazy Blue,9.305555556,Coconut,20.9375,Silver Chain Necklace,10.80645161,Super Blue,74.44444444,None,3.828571429
00723,167.8662715,570,Movie Foam,35.26315789,Angel Wings,14.47826087,Blue,9.436619718,White Suit,16.34146341,Grin,8.58974359,Calm Teal,8.815789474,Cupcake,25.76923077,Gold Chain Necklace,14.88888889,Dark Ronin Hat,30.45454545,None,3.828571429
00724,193.2484668,434,Lilac,33.5,None,1.942028986,Red,11.55172414,Blue Ninja Armor,47.85714286,Flopped,11.96428571,Angry Purple,10.15151515,Cupcake,25.76923077,Nose Scar,12.18181818,Horns,23.10344828,Diamond Stud,15.22727273
00725,243.5202506,175,Sun Belt,37.22222222,None,1.942028986,Blue,9.436619718,Santa Sweater,74.44444444,Tongue Tied,14.88888889,Crazy Blue,9.305555556,Tie Dye Wine,14.25531915,Red Energy,17.63157895,Orange Afro,29.13043478,Rainbow Disco Ball,35.26315789
00726,197.0098519,408,Inverse Day,35.26315789,None,1.942028986,Red,11.55172414,Negan Jacket,41.875,Gold Tooth,14.25531915,Crazy Blue,9.305555556,Basketball,30.45454545,Red Collar,12.64150943,Headband,21.61290323,Safety Pin,18.10810811
00727,5531.328571,1,Dark Woods,670,Children,670,Fat and Hairy,670,None,167.5,Evil Smile,670,Madness,670,Birch Sticks,670,Chains,670,Darkest Horns,670,None,3.828571429
00728,186.8469346,481,Cloud Light,55.83333333,None,1.942028986,Orange,8.701298701,Ripped Suit,15.58139535,Missing Tooth,9.054054054,Assassin Green,11.3559322,Red Wine,17.17948718,3D Glasses No2,20.9375,Ram Horns,23.92857143,Spikes,22.33333333
00729,227.9592555,242,Forever Sunshine,27.91666667,Bag of Toys,39.41176471,Red,11.55172414,Holiday Suit,23.92857143,Gritted Teeth,8.933333333,Stoned,13.1372549,Candy Cane,51.53846154,Silver Chain Necklace,10.80645161,Purple Beanie,17.63157895,Disco Ball,23.10344828
00730,262.508367,123,Pinot Noir Film,31.9047619,Red Parrot,18.10810811,Pink,10,Goku Gi,83.75,Screaming,10.15151515,Calm Teal,8.815789474,Cigarette,15.95238095,Blue Energy,18.10810811,Royal Guard Hat,30.45454545,Rainbow Disco Ball,35.26315789
00731,220.0148493,286,Hazy Eve,44.66666667,None,1.942028986,Blue,9.436619718,Purple Hawaiian Shirt,41.875,Gold Tooth,14.25531915,Kawaii,47.85714286,Wolverine,12.40740741,Red Collar,12.64150943,Red Beanie,19.70588235,Diamond Stud,15.22727273
00732,332.456512,40,Pinot Noir Film,31.9047619,Shoulder Angel,47.85714286,Gray,8.58974359,Goku Gi,83.75,Snake,14.25531915,Stoned,13.1372549,Katana,13.4,Rudolph,74.44444444,Green Beanie,20.3030303,Ruby Stud,24.81481481
00733,158.4798139,619,Bloodshot,35.26315789,None,1.942028986,Pink,10,White Suit,16.34146341,Snake,14.25531915,Calm Teal,8.815789474,White Wine,13.67346939,Silver Chain Necklace,10.80645161,Headband,21.61290323,Sapphire Stud,25.76923077
00734,189.4370764,462,Sun Belt,37.22222222,None,1.942028986,Pink,10,Blue Ninja Armor,47.85714286,Pierced Tongue,15.95238095,Angry Red,11.3559322,White Wine,13.67346939,Red Collar,12.64150943,Headband,21.61290323,Gold Hoop,17.17948718
00735,241.6894862,187,Cloud Light,55.83333333,None,1.942028986,Red,11.55172414,Tat Blasted,35.26315789,Smirk,11.16666667,Calm Purple,6.633663366,White Wine,13.67346939,Silver Medal,60.90909091,Rambo,23.10344828,Hanafudu No2,21.61290323
00736,254.2501909,143,Inverse Day,35.26315789,None,1.942028986,Yellow,10,Purple Hawaiian Shirt,41.875,Missing Tooth,9.054054054,Calm Purple,6.633663366,Wolverine,12.40740741,3D Glasses No1,29.13043478,Super Blue,74.44444444,Hanafudu No1,33.5
00737,244.602018,171,Bloodshot,35.26315789,Rainbow Angel Wings,67,Blue,9.436619718,Lab Coat No1,20.9375,Gritted Teeth,8.933333333,Calm Teal,8.815789474,Wolverine,12.40740741,Face Cuts,26.8,War Helmet,31.9047619,Pentagram,23.10344828
00738,168.9221298,564,Rojo,30.45454545,None,1.942028986,Blue,9.436619718,Lab Coat No2,22.33333333,Gritted Teeth,8.933333333,Assassin Green,11.3559322,Snowball,20.3030303,3D Glasses No2,20.9375,Headband,21.61290323,Hanafudu No2,21.61290323
00739,255.0954015,138,Forever Sunshine,27.91666667,Dark Angel Wings,67,Teal,8.815789474,Green Hawaiian Shirt,39.41176471,Smirk,11.16666667,Angry Purple,10.15151515,Cocktail,22.33333333,Reading Glasses,13.4,Afro,29.13043478,Snowman,25.76923077
00740,128.072588,670,Monochrome,27.91666667,None,1.942028986,Gray,8.58974359,Ripped Suit,15.58139535,Screaming,10.15151515,Crazy Blue,9.305555556,Tie Dye Wine,14.25531915,Green Energy,14.88888889,Cowboy Hat,21.61290323,None,3.828571429
00741,212.6345979,321,Watermelon Stripe,37.22222222,Monkey Tail,30.45454545,Blue,9.436619718,Black ERGoat Shirt,14.25531915,Gold Tooth,14.25531915,Angry Purple,10.15151515,Red Wine,17.17948718,Reading Glasses,13.4,Cowboy Hat,21.61290323,Present,44.66666667
00742,203.9155928,367,Cheap Red,29.13043478,Demon Wings,51.53846154,Gray,8.58974359,Joker Suit,27.91666667,Pierced Tongue,15.95238095,Calm Purple,6.633663366,Spirit Gun,22.33333333,Green Energy,14.88888889,Rambo,23.10344828,None,3.828571429
00743,277.7704268,98,Airline Scarf,74.44444444,Red Katana,25.76923077,Yellow,10,Black Suit,14.56521739,Missing Tooth,9.054054054,Shoujo,39.41176471,Red Wine,17.17948718,Nose Scar,12.18181818,Clown Afro,60.90909091,Ergo Chain,14.25531915
00744,278.8366357,97,Sun Belt,37.22222222,None,1.942028986,Purple,10.30769231,Saiyan Armor,134,Grin,8.58974359,Calm Teal,8.815789474,Tie Dye Wine,14.25531915,Red Energy,17.63157895,Green Beanie,20.3030303,Sapphire Stud,25.76923077
00745,137.9590835,665,Score Line,30.45454545,None,1.942028986,Red,11.55172414,Baphomet,21.61290323,Screaming,10.15151515,Angry Red,11.3559322,Christmas Mug,15.95238095,Silver Chain Necklace,10.80645161,Green Beanie,20.3030303,None,3.828571429
00746,242.3791,182,Score Line,30.45454545,None,1.942028986,Orange,8.701298701,Drug Rug No2,95.71428571,Grin,8.58974359,Crazy Yellow,10.15151515,Flame,22.33333333,Silver Chain Necklace,10.80645161,Blue Afro,27.91666667,Snowman,25.76923077
00747,191.5729215,446,Bloodshot,35.26315789,Blue Parrot,37.22222222,Brown,11.3559322,Black ERGoat Shirt,14.25531915,Tongue Tied,14.88888889,Crazy Blue,9.305555556,Katana,13.4,Red Collar,12.64150943,Xmas Lights,39.41176471,None,3.828571429
00748,368.0711438,27,Deep Retro,167.5,Shoulder Angel,47.85714286,Pink,10,Holiday ERGoat Shirt,31.9047619,Grin,8.58974359,Crazy Yellow,10.15151515,Necronomicon,21.61290323,Green Energy,14.88888889,Green Beanie,20.3030303,Off White Tag,35.26315789
00749,201.8770717,376,Best Friend,39.41176471,None,1.942028986,Pink,10,Bulls Jersey,51.53846154,Missing Tooth,9.054054054,Calm Purple,6.633663366,Katana,13.4,Gold Chain Necklace,14.88888889,War Helmet,31.9047619,Pentagram,23.10344828
